,custom_id,mode_id,CHOICE,GROUP,SURVEY,SP,ID,PURPOSE,FIRST,TICKET,WHO,LUGGAGE,AGE,MALE,INCOME,GA,ORIGIN,DEST,travel_time,travel_cost,headway,seat_configuration
12879,4525,1,0,2,0,1,84,1,1,5,2,1,2,1,3,0,22,1,161,75,120.0,0.0
12880,4525,2,1,2,0,1,84,1,1,5,2,1,2,1,3,0,22,1,69,100,30.0,0.0
12881,4525,3,0,2,0,1,84,1,1,5,2,1,2,1,3,0,22,1,195,80,0.0,0.0
12882,4526,1,0,3,1,1,1090,1,0,3,1,1,2,0,1,0,17,12,151,82,120.0,0.0
12883,4526,2,1,3,1,1,1090,1,0,3,1,1,2,0,1,0,17,12,114,91,30.0,0.0
12884,4526,3,0,3,1,1,1090,1,0,3,1,1,2,0,1,0,17,12,169,68,0.0,0.0
12885,4527,1,0,2,0,1,128,1,0,4,3,1,1,1,1,0,1,10,92,45,120.0,0.0
12886,4527,2,1,2,0,1,128,1,0,4,3,1,1,1,1,0,1,10,34,60,10.0,0.0
12887,4528,1,0,3,1,1,910,1,1,3,2,1,3,1,3,0,2,17,220,176,30.0,0.0
12888,4528,2,0,3,1,1,910,1,1,3,2,1,3,1,3,0,2,17,80,194,10.0,0.0
12889,4528,3,1,3,1,1,910,1,1,3,2,1,3,1,3,0,2,17,150,88,0.0,0.0
12890,4529,1,0,2,0,1,81,1,1,4,2,0,2,1,4,0,22,25,59,40,60.0,0.0
12891,4529,2,1,2,0,1,81,1,1,4,2,0,2,1,4,0,22,25,41,45,20.0,1.0
12892,4529,3,0,2,0,1,81,1,1,4,2,0,2,1,4,0,22,25,52,15,0.0,0.0
12893,4530,1,0,3,1,1,1149,1,1,1,3,0,3,1,3,0,2,17,182,83,30.0,0.0
12894,4530,2,1,3,1,1,1149,1,1,1,3,0,3,1,3,0,2,17,96,99,30.0,0.0
12895,4530,3,0,3,1,1,1149,1,1,1,3,0,3,1,3,0,2,17,170,110,0.0,0.0
12896,4531,1,0,3,1,1,1158,1,1,3,1,0,4,1,1,0,25,10,101,109,120.0,0.0
12897,4531,2,0,3,1,1,1158,1,1,3,1,0,4,1,1,0,25,10,86,142,10.0,0.0
12898,4531,3,1,3,1,1,1158,1,1,3,1,0,4,1,1,0,25,10,56,45,0.0,0.0
12899,4532,1,0,2,0,1,350,1,1,1,1,1,4,0,4,0,22,1,150,88,60.0,0.0
12900,4532,2,1,2,0,1,350,1,1,1,1,1,4,0,4,0,22,1,64,97,20.0,1.0
12901,4532,3,0,2,0,1,350,1,1,1,1,1,4,0,4,0,22,1,234,95,0.0,0.0
12902,4533,1,0,2,0,1,133,1,0,6,1,1,2,0,1,1,2,1,113,3120,30.0,0.0
12903,4533,2,1,2,0,1,133,1,0,6,1,1,2,0,1,1,2,1,44,3380,30.0,0.0
12904,4534,1,0,3,1,1,822,1,1,1,3,1,3,1,3,0,2,1,100,56,60.0,0.0
12905,4534,2,0,3,1,1,822,1,1,1,3,1,3,1,3,0,2,1,66,92,30.0,0.0
12906,4534,3,1,3,1,1,822,1,1,1,3,1,3,1,3,0,2,1,100,60,0.0,0.0
12907,4535,1,0,3,1,1,1029,1,0,3,1,0,3,1,1,0,25,1,236,111,60.0,0.0
12908,4535,2,1,3,1,1,1029,1,0,3,1,0,3,1,1,0,25,1,71,128,20.0,0.0
12909,4535,3,0,3,1,1,1029,1,0,3,1,0,3,1,1,0,25,1,210,149,0.0,0.0
12910,4536,1,0,2,0,1,74,1,1,1,2,1,2,0,4,0,2,1,78,60,120.0,0.0
12911,4536,2,1,2,0,1,74,1,1,1,2,1,2,0,4,0,2,1,28,74,20.0,0.0
12912,4536,3,0,2,0,1,74,1,1,1,2,1,2,0,4,0,2,1,110,65,0.0,0.0
12913,4537,1,0,3,1,1,999,1,0,1,1,1,4,1,2,0,2,14,176,55,60.0,0.0
12914,4537,2,0,3,1,1,999,1,0,1,1,1,4,1,2,0,2,14,121,56,20.0,0.0
12915,4537,3,1,3,1,1,999,1,0,1,1,1,4,1,2,0,2,14,96,52,0.0,0.0
12916,4538,1,0,2,0,1,112,1,0,1,1,1,3,0,2,0,1,2,98,35,30.0,0.0
12917,4538,2,1,2,0,1,112,1,0,1,1,1,3,0,2,0,1,2,33,42,10.0,0.0
12918,4538,3,0,2,0,1,112,1,0,1,1,1,3,0,2,0,1,2,90,12,0.0,0.0
12919,4539,1,0,3,1,1,1035,1,0,3,1,0,2,0,2,0,17,1,106,43,30.0,0.0
12920,4539,2,0,3,1,1,1035,1,0,3,1,0,2,0,2,0,17,1,43,52,10.0,0.0
12921,4539,3,1,3,1,1,1035,1,0,3,1,0,2,0,2,0,17,1,60,32,0.0,0.0
12922,4540,1,1,2,0,1,166,1,0,8,1,1,1,0,4,0,22,25,53,156,120.0,0.0
12923,4540,2,0,2,0,1,166,1,0,8,1,1,1,0,4,0,22,25,24,225,20.0,1.0
12924,4540,3,0,2,0,1,166,1,0,8,1,1,1,0,4,0,22,25,32,16,0.0,0.0
12925,4541,1,0,3,1,1,576,1,0,1,2,1,3,1,2,0,22,18,211,59,120.0,0.0
12926,4541,2,0,3,1,1,576,1,0,1,2,1,3,1,2,0,22,18,179,66,30.0,0.0
12927,4541,3,1,3,1,1,576,1,0,1,2,1,3,1,2,0,22,18,351,144,0.0,0.0
12928,4542,1,0,3,1,1,597,1,0,3,0,0,4,1,0,0,25,2,125,96,120.0,0.0
12929,4542,2,1,3,1,1,597,1,0,3,0,0,4,1,0,0,25,2,49,106,20.0,0.0
12930,4542,3,0,3,1,1,597,1,0,3,0,0,4,1,0,0,25,2,156,80,0.0,0.0
12931,4543,1,0,2,0,1,261,1,0,1,1,3,4,1,1,0,25,22,64,19,30.0,0.0
12932,4543,2,1,2,0,1,261,1,0,1,1,3,4,1,1,0,25,22,42,31,20.0,1.0
12933,4544,1,0,2,0,1,8,1,0,1,1,1,4,1,3,0,1,17,109,26,120.0,0.0
12934,4544,2,1,2,0,1,8,1,0,1,1,1,4,1,3,0,1,17,56,34,20.0,0.0
12935,4544,3,0,2,0,1,8,1,0,1,1,1,4,1,3,0,1,17,130,30,0.0,0.0
12936,4545,1,1,3,1,1,1190,1,1,6,1,1,4,1,2,0,2,25,136,19,30.0,0.0
12937,4545,2,0,3,1,1,1190,1,1,6,1,1,4,1,2,0,2,25,55,25,30.0,0.0
12938,4545,3,0,3,1,1,1190,1,1,6,1,1,4,1,2,0,2,25,156,68,0.0,0.0
12939,4546,1,0,2,0,1,155,1,0,6,3,1,2,0,2,1,25,22,51,3120,60.0,0.0
12940,4546,2,1,2,0,1,155,1,0,6,3,1,2,0,2,1,25,22,30,3380,10.0,1.0
12941,4546,3,0,2,0,1,155,1,0,6,3,1,2,0,2,1,25,22,50,48,0.0,0.0
12942,4547,1,0,3,1,1,790,1,1,1,2,1,3,1,3,0,2,17,221,85,120.0,0.0
12943,4547,2,0,3,1,1,790,1,1,1,2,1,3,1,3,0,2,17,102,118,10.0,0.0
12944,4547,3,1,3,1,1,790,1,1,1,2,1,3,1,3,0,2,17,160,80,0.0,0.0
12945,4548,1,0,2,0,1,15,1,0,1,2,1,3,1,2,0,17,1,90,22,120.0,0.0
12946,4548,2,1,2,0,1,15,1,0,1,2,1,3,1,2,0,17,1,41,28,20.0,0.0
12947,4549,1,0,3,1,1,545,1,0,1,1,0,3,1,3,0,22,2,126,32,120.0,0.0
12948,4549,2,1,3,1,1,545,1,0,1,1,0,3,1,3,0,22,2,50,45,10.0,0.0
12949,4549,3,0,3,1,1,545,1,0,1,1,0,3,1,3,0,22,2,117,71,0.0,0.0
12950,4550,1,0,2,0,1,159,1,0,7,1,1,1,0,1,1,2,22,89,1850,30.0,0.0
12951,4550,2,1,2,0,1,159,1,0,7,1,1,1,0,1,1,2,22,31,2405,30.0,1.0
12952,4551,1,0,3,1,1,704,1,1,1,2,0,3,1,3,0,1,2,150,64,30.0,0.0
12953,4551,2,1,3,1,1,704,1,1,1,2,0,3,1,3,0,1,2,73,84,20.0,0.0
12954,4551,3,0,3,1,1,704,1,1,1,2,0,3,1,3,0,1,2,143,75,0.0,0.0
12955,4552,1,0,3,1,1,1025,1,0,3,1,0,2,1,1,0,25,10,103,63,120.0,0.0
12956,4552,2,0,3,1,1,1025,1,0,3,1,0,2,1,1,0,25,10,94,70,30.0,0.0
12957,4552,3,1,3,1,1,1025,1,0,3,1,0,2,1,1,0,25,10,72,71,0.0,0.0
12958,4553,1,0,3,1,1,624,1,0,3,2,0,3,1,3,0,2,25,132,83,30.0,0.0
12959,4553,2,0,3,1,1,624,1,0,3,2,0,3,1,3,0,2,25,80,98,10.0,0.0
12960,4553,3,1,3,1,1,624,1,0,3,2,0,3,1,3,0,2,25,130,68,0.0,0.0
12961,4554,1,0,3,1,1,457,1,0,3,1,0,2,1,3,0,22,2,82,60,120.0,0.0
12962,4554,2,0,3,1,1,457,1,0,3,1,0,2,1,3,0,22,2,38,86,10.0,0.0
12963,4554,3,1,3,1,1,457,1,0,3,1,0,2,1,3,0,22,2,56,45,0.0,0.0
12964,4555,1,1,3,1,1,559,1,0,1,2,0,2,1,3,0,2,1,110,48,30.0,0.0
12965,4555,2,0,3,1,1,559,1,0,1,2,0,2,1,3,0,2,1,59,62,20.0,0.0
12966,4555,3,0,3,1,1,559,1,0,1,2,0,2,1,3,0,2,1,100,78,0.0,0.0
12967,4556,1,1,2,0,1,87,1,1,5,2,1,2,1,2,0,20,2,164,83,30.0,0.0
12968,4556,2,0,2,0,1,87,1,1,5,2,1,2,1,2,0,20,2,126,133,20.0,0.0
12969,4556,3,0,2,0,1,87,1,1,5,2,1,2,1,2,0,20,2,112,68,0.0,0.0
12970,4557,1,0,2,0,1,120,1,0,2,2,1,1,1,1,0,25,22,78,11,60.0,0.0
12971,4557,2,1,2,0,1,120,1,0,2,2,1,1,1,1,0,25,22,42,13,10.0,0.0
12972,4557,3,0,2,0,1,120,1,0,2,2,1,1,1,1,0,25,22,40,24,0.0,0.0
12973,4558,1,0,3,1,1,663,1,1,1,0,0,4,1,0,0,2,25,141,74,120.0,0.0
12974,4558,2,0,3,1,1,663,1,1,1,0,0,4,1,0,0,2,25,71,81,30.0,0.0
12975,4558,3,1,3,1,1,663,1,1,1,0,0,4,1,0,0,2,25,104,130,0.0,0.0
12976,4559,1,0,2,0,1,47,1,0,6,3,1,2,1,2,1,17,1,85,3120,30.0,0.0
12977,4559,2,1,2,0,1,47,1,0,6,3,1,2,1,2,1,17,1,36,3120,10.0,0.0
12978,4559,3,0,2,0,1,47,1,0,6,3,1,2,1,2,1,17,1,78,39,0.0,0.0
12979,4560,1,0,3,1,1,1007,1,0,1,1,1,2,0,1,0,22,2,120,36,30.0,0.0
12980,4560,2,1,3,1,1,1007,1,0,1,1,1,2,0,1,0,22,2,62,42,30.0,0.0
12981,4560,3,0,3,1,1,1007,1,0,1,1,1,2,0,1,0,22,2,130,44,0.0,0.0
12982,4561,1,0,3,1,1,1142,1,1,1,1,1,5,1,3,0,1,22,173,92,60.0,0.0
12983,4561,2,0,3,1,1,1142,1,1,1,1,1,5,1,3,0,1,22,65,127,30.0,0.0
12984,4561,3,1,3,1,1,1142,1,1,1,1,1,5,1,3,0,1,22,150,100,0.0,0.0
12985,4562,1,0,2,0,1,66,1,1,1,2,1,2,0,2,0,2,5,206,64,30.0,0.0
12986,4562,2,1,2,0,1,66,1,1,1,2,1,2,0,2,0,2,5,115,84,20.0,0.0
12987,4562,3,0,2,0,1,66,1,1,1,2,1,2,0,2,0,2,5,175,70,0.0,0.0
12988,4563,1,0,3,1,1,546,1,0,1,1,0,2,1,2,0,19,25,220,68,30.0,0.0
12989,4563,2,1,3,1,1,546,1,0,1,1,0,2,1,2,0,19,25,159,70,10.0,0.0
12990,4563,3,0,3,1,1,546,1,0,1,1,0,2,1,2,0,19,25,273,162,0.0,0.0
12991,4564,1,1,2,0,1,133,2,0,6,1,1,2,0,1,1,2,1,99,2600,60.0,0.0
12992,4564,2,0,2,0,1,133,2,0,6,1,1,2,0,1,1,2,1,44,4160,30.0,0.0
12993,4565,1,0,2,0,1,51,2,0,6,3,1,4,1,2,1,25,10,107,2600,30.0,0.0
12994,4565,2,1,2,0,1,51,2,0,6,3,1,4,1,2,1,25,10,81,3120,10.0,0.0
12995,4565,3,0,2,0,1,51,2,0,6,3,1,4,1,2,1,25,10,90,44,0.0,0.0
12996,4566,1,0,3,1,1,861,2,1,3,2,0,3,1,3,0,1,2,101,163,30.0,0.0
12997,4566,2,1,3,1,1,861,2,1,3,2,0,3,1,3,0,1,2,54,167,10.0,0.0
12998,4566,3,0,3,1,1,861,2,1,3,2,0,3,1,3,0,1,2,104,71,0.0,0.0
12999,4567,1,0,3,1,1,1121,2,1,1,1,0,4,1,3,0,1,22,253,85,30.0,0.0
13000,4567,2,0,3,1,1,1121,2,1,1,1,0,4,1,3,0,1,22,145,99,10.0,0.0
13001,4567,3,1,3,1,1,1121,2,1,1,1,0,4,1,3,0,1,22,152,130,0.0,0.0
13002,4568,1,0,2,0,1,213,2,1,8,1,1,1,1,1,0,25,22,56,205,120.0,0.0
13003,4568,2,1,2,0,1,213,2,1,8,1,1,1,1,1,0,25,22,37,274,10.0,0.0
13004,4568,3,0,2,0,1,213,2,1,8,1,1,1,1,1,0,25,22,40,20,0.0,0.0
13005,4569,1,0,3,1,1,896,2,1,3,2,1,2,1,2,0,9,2,176,170,30.0,0.0
13006,4569,2,0,3,1,1,896,2,1,3,2,1,2,1,2,0,9,2,93,181,30.0,0.0
13007,4569,3,1,3,1,1,896,2,1,3,2,1,2,1,2,0,9,2,80,65,0.0,0.0
13008,4570,1,0,3,1,1,902,2,1,3,2,1,3,0,2,0,22,18,433,247,120.0,0.0
13009,4570,2,0,3,1,1,902,2,1,3,2,1,3,0,2,0,22,18,319,322,10.0,0.0
13010,4570,3,1,3,1,1,902,2,1,3,2,1,3,0,2,0,22,18,290,140,0.0,0.0
13011,4571,1,0,3,1,1,958,2,0,1,1,0,5,1,1,0,2,14,200,41,120.0,0.0
13012,4571,2,0,3,1,1,958,2,0,1,1,0,5,1,1,0,2,14,142,54,10.0,0.0
13013,4571,3,1,3,1,1,958,2,0,1,1,0,5,1,1,0,2,14,110,60,0.0,0.0
13014,4572,1,0,3,1,1,1152,2,1,3,1,0,4,1,3,0,2,15,189,181,120.0,0.0
13015,4572,2,1,3,1,1,1152,2,1,3,1,0,4,1,3,0,2,15,88,218,20.0,0.0
13016,4572,3,0,3,1,1,1152,2,1,3,1,0,4,1,3,0,2,15,180,143,0.0,0.0
13017,4573,1,0,3,1,1,672,2,1,1,1,0,3,1,3,0,17,3,224,85,30.0,0.0
13018,4573,2,1,3,1,1,672,2,1,1,1,0,3,1,3,0,17,3,192,84,10.0,0.0
13019,4573,3,0,3,1,1,672,2,1,1,1,0,3,1,3,0,17,3,143,84,0.0,0.0
13020,4574,1,0,3,1,1,546,2,0,1,1,0,2,1,2,0,19,25,220,51,30.0,0.0
13021,4574,2,1,3,1,1,546,2,0,1,1,0,2,1,2,0,19,25,170,58,30.0,0.0
13022,4574,3,0,3,1,1,546,2,0,1,1,0,2,1,2,0,19,25,210,125,0.0,0.0
13023,4575,1,0,3,1,1,449,2,0,1,1,1,2,1,2,0,22,14,299,52,120.0,0.0
13024,4575,2,0,3,1,1,449,2,0,1,1,1,2,1,2,0,22,14,149,64,20.0,0.0
13025,4575,3,1,3,1,1,449,2,0,1,1,1,2,1,2,0,22,14,144,80,0.0,0.0
13026,4576,1,0,3,1,1,1117,2,1,1,1,0,3,0,3,0,25,2,146,82,60.0,0.0
13027,4576,2,0,3,1,1,1117,2,1,1,1,0,3,0,3,0,25,2,55,105,30.0,0.0
13028,4576,3,1,3,1,1,1117,2,1,1,1,0,3,0,3,0,25,2,156,64,0.0,0.0
13029,4577,1,0,2,0,1,344,2,1,1,1,1,2,1,2,0,1,17,139,46,60.0,0.0
13030,4577,2,0,2,0,1,344,2,1,1,1,1,2,1,2,0,1,17,102,54,20.0,1.0
13031,4577,3,1,2,0,1,344,2,1,1,1,1,2,1,2,0,1,17,78,35,0.0,0.0
13032,4578,1,0,3,1,1,919,2,1,3,2,1,4,1,3,0,22,17,351,284,60.0,0.0
13033,4578,2,0,3,1,1,919,2,1,3,2,1,4,1,3,0,22,17,140,374,30.0,0.0
13034,4578,3,1,3,1,1,919,2,1,3,2,1,4,1,3,0,22,17,325,128,0.0,0.0
13035,4579,1,0,2,0,1,139,2,0,6,1,1,2,0,2,1,22,25,52,2600,120.0,0.0
13036,4579,2,1,2,0,1,139,2,0,6,1,1,2,0,2,1,22,25,30,3120,30.0,0.0
13037,4580,1,0,3,1,1,987,2,0,1,1,1,3,0,4,0,1,25,248,56,120.0,0.0
13038,4580,2,1,3,1,1,987,2,0,1,1,1,3,0,4,0,1,25,89,70,20.0,0.0
13039,4580,3,0,3,1,1,987,2,0,1,1,1,3,0,4,0,1,25,160,108,0.0,0.0
13040,4581,1,0,3,1,1,739,2,1,1,2,0,2,0,3,0,3,22,162,89,120.0,0.0
13041,4581,2,1,3,1,1,739,2,1,1,2,0,2,0,3,0,3,22,107,90,20.0,0.0
13042,4581,3,0,3,1,1,739,2,1,1,2,0,2,0,3,0,3,22,182,85,0.0,0.0
13043,4582,1,0,2,0,1,189,2,1,1,2,1,2,1,1,0,25,22,54,29,120.0,0.0
13044,4582,2,1,2,0,1,189,2,1,1,2,1,2,1,1,0,25,22,32,34,30.0,0.0
13045,4582,3,0,2,0,1,189,2,1,1,2,1,2,1,1,0,25,22,32,32,0.0,0.0
13046,4583,1,0,2,0,1,153,2,0,6,2,1,2,1,3,1,25,2,150,3120,120.0,0.0
13047,4583,2,1,2,0,1,153,2,0,6,2,1,2,1,3,1,25,2,74,3380,20.0,0.0
13048,4583,3,0,2,0,1,153,2,0,6,2,1,2,1,3,1,25,2,156,50,0.0,0.0
13049,4584,1,0,2,0,1,37,2,0,6,1,1,2,0,4,1,22,25,56,2340,60.0,0.0
13050,4584,2,1,2,0,1,37,2,0,6,1,1,2,0,4,1,22,25,33,4160,30.0,1.0
13051,4584,3,0,2,0,1,37,2,0,6,1,1,2,0,4,1,22,25,40,52,0.0,0.0
13052,4585,1,0,3,1,1,1089,2,0,3,1,1,5,1,4,0,25,18,354,179,60.0,0.0
13053,4585,2,0,3,1,1,1089,2,0,3,1,1,5,1,4,0,25,18,217,194,20.0,0.0
13054,4585,3,1,3,1,1,1089,2,0,3,1,1,5,1,4,0,25,18,200,104,0.0,0.0
13055,4586,1,0,2,0,1,285,2,0,4,1,0,1,0,4,0,23,25,150,52,30.0,0.0
13056,4586,2,1,2,0,1,285,2,0,4,1,0,1,0,4,0,23,25,134,54,10.0,0.0
13057,4586,3,0,2,0,1,285,2,0,4,1,0,1,0,4,0,23,25,195,39,0.0,0.0
13058,4587,1,0,2,0,1,355,2,1,1,1,1,5,1,3,0,2,25,190,97,120.0,0.0
13059,4587,2,1,2,0,1,355,2,1,1,1,1,5,1,3,0,2,25,80,99,30.0,1.0
13060,4587,3,0,2,0,1,355,2,1,1,1,1,5,1,3,0,2,25,150,90,0.0,0.0
13061,4588,1,0,2,0,1,36,2,0,6,1,1,2,0,2,1,17,1,80,3120,120.0,0.0
13062,4588,2,1,2,0,1,36,2,0,6,1,1,2,0,2,1,17,1,38,4160,10.0,0.0
13063,4589,1,0,3,1,1,670,2,1,1,1,0,3,1,3,0,1,2,85,72,30.0,0.0
13064,4589,2,1,3,1,1,670,2,1,1,1,0,3,1,3,0,1,2,34,78,10.0,0.0
13065,4589,3,0,3,1,1,670,2,1,1,1,0,3,1,3,0,1,2,117,84,0.0,0.0
13066,4590,1,0,3,1,1,1081,2,0,3,1,1,4,1,2,0,20,25,262,144,30.0,0.0
13067,4590,2,0,3,1,1,1081,2,0,3,1,1,4,1,2,0,20,25,161,194,20.0,0.0
13068,4590,3,1,3,1,1,1081,2,0,3,1,1,4,1,2,0,20,25,192,120,0.0,0.0
13069,4591,1,1,2,0,1,279,2,0,3,1,3,1,1,4,0,25,1,208,111,60.0,0.0
13070,4591,2,0,2,0,1,279,2,0,3,1,3,1,1,4,0,25,1,89,132,10.0,0.0
13071,4592,1,0,3,1,1,505,2,1,3,2,0,4,1,2,0,22,17,344,202,120.0,0.0
13072,4592,2,0,3,1,1,505,2,1,3,2,0,4,1,2,0,22,17,133,245,20.0,0.0
13073,4592,3,1,3,1,1,505,2,1,3,2,0,4,1,2,0,22,17,176,148,0.0,0.0
13074,4593,1,1,2,0,1,136,2,0,6,1,1,2,0,1,1,19,1,110,2600,30.0,0.0
13075,4593,2,0,2,0,1,136,2,0,6,1,1,2,0,1,1,19,1,64,4160,20.0,0.0
13076,4594,1,0,2,0,1,122,2,0,2,2,3,2,1,4,0,23,25,92,18,30.0,0.0
13077,4594,2,1,2,0,1,122,2,0,2,2,3,2,1,4,0,23,25,68,20,10.0,1.0
13078,4594,3,0,2,0,1,122,2,0,2,2,3,2,1,4,0,23,25,80,40,0.0,0.0
13079,4595,1,0,3,1,1,1162,2,1,3,1,1,5,0,3,0,22,12,186,153,30.0,0.0
13080,4595,2,0,3,1,1,1162,2,1,3,1,1,5,0,3,0,22,12,106,162,10.0,0.0
13081,4595,3,1,3,1,1,1162,2,1,3,1,1,5,0,3,0,22,12,170,76,0.0,0.0
13082,4596,1,0,3,1,1,977,2,0,1,1,1,4,0,1,0,1,2,106,42,30.0,0.0
13083,4596,2,0,3,1,1,977,2,0,1,1,1,4,0,1,0,1,2,37,49,30.0,0.0
13084,4596,3,1,3,1,1,977,2,0,1,1,1,4,0,1,0,1,2,72,78,0.0,0.0
13085,4597,1,0,3,1,1,692,2,1,1,2,0,2,1,2,0,22,1,202,106,60.0,0.0
13086,4597,2,1,3,1,1,692,2,1,1,2,0,2,1,2,0,22,1,72,140,30.0,0.0
13087,4597,3,0,3,1,1,692,2,1,1,2,0,2,1,2,0,22,1,221,84,0.0,0.0
13088,4598,1,0,2,0,1,361,2,1,3,1,1,3,1,3,0,1,2,142,163,60.0,0.0
13089,4598,2,1,2,0,1,361,2,1,3,1,1,3,1,3,0,1,2,98,176,10.0,1.0
13090,4599,1,1,2,0,1,165,2,0,7,2,1,1,0,1,1,1,2,107,1665,120.0,0.0
13091,4599,2,0,2,0,1,165,2,0,7,2,1,1,0,1,1,1,2,59,2220,30.0,0.0
13092,4600,1,0,3,1,1,698,2,1,1,2,0,2,1,3,0,17,23,279,109,60.0,0.0
13093,4600,2,1,3,1,1,698,2,1,1,2,0,2,1,3,0,17,23,210,122,20.0,0.0
13094,4600,3,0,3,1,1,698,2,1,1,2,0,2,1,3,0,17,23,273,130,0.0,0.0
13095,4601,1,0,3,1,1,1012,2,0,1,1,1,2,1,2,0,17,2,173,44,60.0,0.0
13096,4601,2,1,3,1,1,1012,2,0,1,1,1,2,1,2,0,17,2,127,50,10.0,0.0
13097,4601,3,0,3,1,1,1012,2,0,1,1,1,2,1,2,0,17,2,182,123,0.0,0.0
13098,4602,1,0,3,1,1,515,2,0,1,1,1,3,1,2,0,2,1,168,46,120.0,0.0
13099,4602,2,0,3,1,1,515,2,0,1,1,1,3,1,2,0,2,1,120,50,30.0,0.0
13100,4602,3,1,3,1,1,515,2,0,1,1,1,3,1,2,0,2,1,88,78,0.0,0.0
13101,4603,1,0,2,0,1,179,2,0,8,2,1,2,1,3,0,25,22,66,223,120.0,0.0
13102,4603,2,1,2,0,1,179,2,0,8,2,1,2,1,3,0,25,22,35,357,10.0,1.0
13103,4603,3,0,2,0,1,179,2,0,8,2,1,2,1,3,0,25,22,52,39,0.0,0.0
13104,4604,1,0,2,0,1,226,2,0,1,1,1,1,0,1,0,2,22,116,31,30.0,0.0
13105,4604,2,1,2,0,1,226,2,0,1,1,1,1,0,1,0,2,22,77,38,30.0,0.0
13106,4605,1,0,2,0,1,245,2,0,1,1,1,5,0,1,0,25,2,129,36,60.0,0.0
13107,4605,2,1,2,0,1,245,2,0,1,1,1,5,0,1,0,25,2,59,50,30.0,1.0
13108,4605,3,0,2,0,1,245,2,0,1,1,1,5,0,1,0,25,2,60,91,0.0,0.0
13109,4606,1,0,3,1,1,716,2,1,1,2,0,3,1,3,0,17,2,188,76,60.0,0.0
13110,4606,2,1,3,1,1,716,2,1,1,2,0,3,1,3,0,17,2,95,94,10.0,0.0
13111,4606,3,0,3,1,1,716,2,1,1,2,0,3,1,3,0,17,2,195,117,0.0,0.0
13112,4607,1,0,3,1,1,614,2,0,3,2,0,2,1,2,0,1,25,236,111,120.0,0.0
13113,4607,2,0,3,1,1,614,2,0,3,2,0,2,1,2,0,1,25,81,132,20.0,0.0
13114,4607,3,1,3,1,1,614,2,0,3,2,0,2,1,2,0,1,25,152,92,0.0,0.0
13115,4608,1,0,2,0,1,417,2,0,1,2,0,4,0,2,0,17,1,168,35,30.0,0.0
13116,4608,2,1,2,0,1,417,2,0,1,2,0,4,0,2,0,17,1,92,40,30.0,0.0
13117,4608,3,0,2,0,1,417,2,0,1,2,0,4,0,2,0,17,1,88,52,0.0,0.0
13118,4609,1,0,2,0,1,176,2,0,8,1,1,4,0,1,1,22,25,53,2007,30.0,0.0
13119,4609,2,1,2,0,1,176,2,0,8,1,1,4,0,1,1,22,25,24,2408,10.0,0.0
13120,4609,3,0,2,0,1,176,2,0,8,1,1,4,0,1,1,22,25,40,20,0.0,0.0
13121,4610,1,0,3,1,1,1044,2,0,3,1,0,4,1,2,0,22,2,89,50,30.0,0.0
13122,4610,2,0,3,1,1,1044,2,0,3,1,0,4,1,2,0,22,2,31,63,30.0,0.0
13123,4610,3,1,3,1,1,1044,2,0,3,1,0,4,1,2,0,22,2,91,28,0.0,0.0
13124,4611,1,0,3,1,1,794,2,1,1,2,1,3,1,4,0,2,17,168,85,30.0,0.0
13125,4611,2,1,3,1,1,794,2,1,1,2,1,3,1,4,0,2,17,119,92,20.0,0.0
13126,4611,3,0,3,1,1,794,2,1,1,2,1,3,1,4,0,2,17,150,117,0.0,0.0
13127,4612,1,1,2,0,1,161,2,0,7,1,1,1,1,2,1,22,25,81,1665,120.0,0.0
13128,4612,2,0,2,0,1,161,2,0,7,1,1,1,1,2,1,22,25,52,2405,20.0,1.0
13129,4613,1,0,3,1,1,729,2,1,1,2,0,3,1,3,0,25,1,182,126,60.0,0.0
13130,4613,2,1,3,1,1,729,2,1,1,2,0,3,1,3,0,25,1,71,140,10.0,0.0
13131,4613,3,0,3,1,1,729,2,1,1,2,0,3,1,3,0,25,1,210,132,0.0,0.0
13132,4614,1,0,3,1,1,650,2,0,3,3,0,3,1,3,0,14,22,304,154,30.0,0.0
13133,4614,2,0,3,1,1,650,2,0,3,3,0,3,1,3,0,14,22,204,189,20.0,0.0
13134,4614,3,1,3,1,1,650,2,0,3,3,0,3,1,3,0,14,22,190,162,0.0,0.0
13135,4615,1,0,3,1,1,1090,2,0,3,1,1,2,0,1,0,17,12,199,109,120.0,0.0
13136,4615,2,0,3,1,1,1090,2,0,3,1,1,2,0,1,0,17,12,111,108,30.0,0.0
13137,4615,3,1,3,1,1,1090,2,0,3,1,1,2,0,1,0,17,12,130,85,0.0,0.0
13138,4616,1,0,3,1,1,510,2,1,6,1,0,2,1,3,0,22,1,158,23,120.0,0.0
13139,4616,2,1,3,1,1,510,2,1,6,1,0,2,1,3,0,22,1,74,31,10.0,0.0
13140,4616,3,0,3,1,1,510,2,1,6,1,0,2,1,3,0,22,1,136,95,0.0,0.0
13141,4617,1,0,3,1,1,883,2,1,3,2,0,4,1,3,0,25,1,182,210,30.0,0.0
13142,4617,2,1,3,1,1,883,2,1,3,2,0,4,1,3,0,25,1,71,293,20.0,0.0
13143,4617,3,0,3,1,1,883,2,1,3,2,0,4,1,3,0,25,1,168,108,0.0,0.0
